id,sum,average,min,max
chr10:117551119-117553164(),17051,17.051,3,45
chr11:62752841-62754886(),9321,9.321,2,42
chr9:4596386-4598406(),5105,5.105,2,27
chr19:1941069-1943114(),11080,11.08,2,33
chr2:119523409-119525454(),28401,28.401,7,67
chr1:145963895-145965953(),7810,7.81,0,34
chr10:80355589-80357634(),21649,21.649,3,58
chr3:129554420-129556465(),9414,9.414,1,19
chr17:57986429-57988474(),11959,11.959,2,39
chr6_GL000255v2_alt:2162169-2164214(),16621,16.621,1,43
chr6_GL000254v2_alt:2251150-2253195(),16485,16.485,1,49
chr6_GL000253v2_alt:2217239-2219284(),16242,16.242,1,48
chr6_GL000252v2_alt:2163307-2165352(),16262,16.262,1,49
chr6_GL000251v2_alt:2386749-2388794(),16050,16.05,1,46
chr6:30907003-30909048(),15941,15.941,1,46
chr4:1793919-1795964(),35022,35.022,6,86
chr19:50204466-50206511(),24406,24.406,5,57
chr8:38380793-38382838(),19333,19.333,2,72
chr5:1877604-1879649(),28070,28.07,6,70
chr6:168572193-168574238(),16712,16.712,3,47
chr6:168572069-168574114(),16975,16.975,3,43
chr5:99949090-99951110(),22360,22.36,8,62
chr6:26198627-26200672(),13099,13.099,3,33
chr8:27490157-27492202(),26368,26.368,3,51
chr6_GL000256v2_alt:3038555-3040610(),12838,12.838,1,57
chr6_GL000255v2_alt:2995077-2997132(),13119,13.119,1,54
chr6_GL000254v2_alt:3081134-3083189(),13102,13.102,1,51
chr6_GL000253v2_alt:3044305-3046360(),12900,12.9,1,56
chr6_GL000252v2_alt:2987024-2989079(),13249,13.249,1,49
chr6_GL000251v2_alt:3216538-3218593(),12903,12.903,1,55
chr6:31739258-31741313(),13269,13.269,1,49
chr8:142776698-142778743(),24807,24.807,3,85
chr1:53195652-53197697(),16669,16.669,4,53
chr16:88150213-88152258(),13980,13.98,2,37
chr13:36430917-36432962(),24508,24.508,3,73
chr12:32105735-32107780(),33356,33.356,4,83
chr17:43831593-43833644(),13302,13.302,0,74
chr3:169763453-169765498(),12066,12.066,2,59
chr14:99174437-99176482(),26067,26.067,5,78
chr15:79922009-79924055(),15825,15.825,4,52
chr11:20603231-20605276(),7731,7.731,2,30
chr15:89406852-89408897(),18188,18.188,4,47
chr6_GL000256v2_alt:2951199-2953244(),10970,10.97,1,48
chr6_GL000255v2_alt:2907740-2909785(),11213,11.213,1,45
chr6_GL000254v2_alt:2993794-2995839(),10786,10.786,1,47
chr6_GL000253v2_alt:2956968-2959013(),10945,10.945,1,44
chr6_GL000252v2_alt:2899693-2901738(),10544,10.544,1,47
chr6_GL000251v2_alt:3129211-3131256(),11108,11.108,1,49
chr6:31651922-31653967(),10479,10.479,1,47
chr2:132416547-132418592(),10829,10.829,1,35
chr5:172186379-172188424(),10718,10.718,0,50
chr19:45871516-45873536(),12372,12.372,5,37
chr16:86578005-86580050(),21845,21.845,4,66
chr5:73446807-73448852(),26081,26.081,4,102
chr3:2097769-2099814(),34943,34.943,5,93
chr7:157408647-157410692(),13908,13.908,3,47
chr8:6404965-6407012(),10204,10.204,0,43
chr8:70514948-70516968(),3030,3.03,0,11
chr1:207320137-207322182(),11262,11.262,1,37
chr9:133375083-133377128(),35769,35.769,4,92
chr3:10163682-10165727(),16717,16.717,2,59
chr14:78418871-78420931(),6743,6.743,0,24
chr12:90775387-90777408(),3102,3.102,0,9
chr2:70379300-70381322(),3259,3.259,0,17
chr2:132705074-132707095(),1792,1.792,0,7
chr2:66266235-66268255(),3203,3.203,0,11
chr17:82291662-82293707(),27082,27.082,4,73
chr9:61910027-61912084(),9485,9.485,0,42
chr9:41698006-41700063(),9419,9.419,0,34
chr8:69154384-69156407(),124,0.124,0,3
chr12:54124926-54126983(),9519,9.519,0,33
chr9:67669079-67671136(),9353,9.353,0,40
chr9:65545926-65547983(),8302,8.302,0,31
chr9:61614783-61616840(),8118,8.118,0,33
chr20:50008842-50010892(),15584,15.584,2,61
chr8_KI270816v1_alt:111109-113154(),28069,28.069,4,84
chr8:143635279-143637324(),27981,27.981,4,74
chr4:187612548-187614593(),20199,20.199,3,48
chr13:27620891-27622936(),23292,23.292,6,61
chr3:27724778-27726801(),3568,3.568,0,8
chr14:60734050-60736106(),9840,9.84,1,32
chr12:19850837-19852857(),968,0.968,0,8
chr11:95303432-95305901(),617,0.617,0,11
chr14:55439414-55441459(),14659,14.659,1,40
chr18:78050115-78052135(),4212,4.212,1,12
chr7:30477388-30479439(),18515,18.515,3,66
chr6:146027723-146029783(),6252,6.252,1,27
chr3:126523495-126525540(),23284,23.284,3,71
chr8:144146696-144148741(),33413,33.413,5,83
chrX:47127623-47129668(),7554,7.554,1,32
chr17:82230311-82232356(),22369,22.369,3,72
chr2:176120672-176122719(),13312,13.312,2,45
chr18_KI270911v1_alt:42803-44848(),23937,23.937,1,82
chr18_GL383572v1_alt:42803-44848(),24349,24.349,1,78
chr18:78977688-78979733(),23497,23.497,1,76
chr10:60731940-60733987(),14409,14.409,1,46
chr7:6606534-6608592(),14049,14.049,2,50
chr17:16875015-16877430(),9684,9.684,0,38
chr11:3666054-3668101(),12861,12.861,0,71
chr1:11837316-11839361(),16142,16.142,3,39
chr10:69123270-69125315(),31914,31.914,7,66
chr19:7871581-7873626(),19395,19.395,3,48
chr9:69672135-69674180(),15666,15.666,3,54
chr9:133578054-133580099(),15650,15.65,3,41
chr1:25996961-25999021(),10325,10.325,0,40
chr14:69259852-69261897(),23664,23.664,5,71
chrY:24275898-24277942(),6770,6.77,0,18
chrUn_KI270745v1:23272-25317(),10069,10.069,1,33
chrUn_KI270745v1:19682-21727(),7617,7.617,1,23
chr9:138279112-138281157(),11330,11.33,0,35
chr7:128651534-128653579(),8541,8.541,1,28
chr7:45813798-45815842(),6066,6.066,0,23
chr7:65838069-65840423(),3915,3.915,0,11
chr5:181326598-181328643(),12106,12.106,1,38
chr5:181324413-181326458(),8299,8.299,1,27
chr5:181319660-181321850(),6758,6.758,3,29
chr4:118632669-118634714(),12182,12.182,1,36
chr3:198221042-198223087(),11294,11.294,0,35
chr3:198217489-198219679(),6359,6.359,3,31
chr3:198214075-198216265(),6578,6.578,3,31
chr3:198217743-198219765(),4394,4.394,0,17
chr20:64287746-64289791(),7370,7.37,1,21
chr19:48390788-48393116(),6764,6.764,2,32
chr16:90170570-90172615(),12782,12.782,1,35
chr16:90166491-90168536(),8105,8.105,1,27
chr11:69654537-69656716(),4750,4.75,0,20
chr10:38450584-38452629(),8715,8.715,0,28
chr10:112842708-112844846(),2695,2.695,0,10
chr1:227969769-227971814(),11131,11.131,1,27
chr1:227972905-227974950(),11727,11.727,1,33
chr1:227966809-227975217(),11354,11.354,3,31
chrY:25392205-25394249(),6892,6.892,0,18
chr7:51385501-51387546(),10579,10.579,0,34
chr7:51387574-51389619(),10276,10.276,0,35
chr7:55743790-55745834(),15881,15.881,0,44
chr7:51388459-51390691(),8994,8.994,2,22
chr7:55739970-55742173(),11923,11.923,2,33
chr7:56365653-56367856(),11709,11.709,2,37
chr7:51388780-51393463(),5342,5.342,0,12
chr7:55744110-55748793(),6565,6.565,0,19
chr7:56374583-56379267(),5835,5.835,0,16
chr7:56812043-56814275(),11142,11.142,1,33
chr7:56813785-56816017(),11133,11.133,1,35
chr7:56815575-56817807(),10262,10.262,1,34
chr4:119405870-119407915(),10645,10.645,0,28
chr4:119405070-119407115(),10369,10.369,0,30
chr3_KI270784v1_alt:12472-14517(),11357,11.357,0,33
chr3_KI270784v1_alt:15794-17816(),4375,4.375,0,20
chr1_KI270763v1_alt:66972-69017(),7602,7.602,0,30
chr1_KI270763v1_alt:65092-67137(),11095,11.095,0,32
chr1_KI270763v1_alt:66049-70109(),4671,4.671,0,29
chr19:196456-198501(),11338,11.338,0,34
chr19:203871-206061(),6626,6.626,3,24
chr19:200457-202647(),6187,6.187,3,26
chr19:200373-202393(),4387,4.387,0,18
chr17_GL383563v3_alt:1097-3142(),11894,11.894,0,36
chr17_GL383563v3_alt:7951-10141(),7626,7.626,3,30
chr17:61097-63142(),11385,11.385,0,36
chr17:67951-70141(),7370,7.37,3,28
chr17:17796430-17798467(),6755,6.755,0,26
chr11:126538-128583(),12432,12.432,0,36
chr11:128967-131012(),7424,7.424,0,26
chr11:50071787-50074181(),2961,2.961,0,9
chr11:50071198-50077766(),3253,3.253,0,11
chr11:133591-135781(),6820,6.82,3,26
chr11:50076724-50079049(),6615,6.615,0,16
chr11:130082-132104(),3637,3.637,0,17
chr1:134324-136369(),11839,11.839,0,35
chr1:137290-139335(),7078,7.078,0,25
chr1:490307-492352(),11605,11.605,0,34
chr1:492492-494537(),8503,8.503,0,28
chr1:725310-727355(),11944,11.944,0,33
chr1:727398-729443(),7943,7.943,0,25
chr1:222472147-222474192(),9924,9.924,0,37
chr1:222472947-222474992(),7858,7.858,0,27
chr1:223950785-223952830(),7077,7.077,0,20
chr1:243052984-243055029(),10887,10.887,0,37
chr1:243054864-243056909(),7569,7.569,0,32
chr1:726474-730535(),5223,5.223,0,25
chr1:243053941-243058001(),4870,4.87,0,27
chr1:138491-495629(),0,0.0,0,0
chr11:32432222-32434278(),9270,9.27,0,37
chr17:808685-810743(),10236,10.236,0,41
chr14:102686589-102688613(),1663,1.663,0,16
chr10:98814619-98816639(),9558,9.558,1,39
chr1:226061685-226063730(),30637,30.637,1,88
chr18:48858873-48860918(),12874,12.874,2,33
chr13:100531339-100533384(),25092,25.092,4,56
chr10:133012090-133014135(),13877,13.877,3,42
chrX:51742774-51744819(),24377,24.377,5,54
chr7:151447800-151449845(),16139,16.139,2,47
chr13:98572521-98574541(),2056,2.056,0,9
chr20:38805776-38807821(),12294,12.294,0,46
chr14:75094797-75096822(),12219,12.219,2,34
chr2:30145385-30147445(),10912,10.912,0,40
chr16:30947527-30949574(),13427,13.427,0,43
chr8:142901088-142903108(),9330,9.33,1,37
chr4:56257833-56259853(),4944,4.944,1,33
chr12:56453769-56455789(),2566,2.566,0,8
chr12_GL877875v1_alt:132013-134058(),21840,21.84,5,58
chr12:137998-140043(),21747,21.747,5,60
chr18:44679495-44681540(),26915,26.915,2,82
chr17:82496100-82498145(),29935,29.935,6,79
chr19:40600416-40602461(),31023,31.023,3,73
chr1:169892429-169894474(),26167,26.167,5,71
chr3:155804885-155806931(),13676,13.676,0,59
chr1:29121027-29123072(),28853,28.853,7,83
chr19:10986651-10988696(),12482,12.482,2,37
chrX:112778388-112780428(),32388,32.388,10,74
chr9:126692769-126695202(),12942,12.942,1,45
chr8:102732425-102734448(),12496,12.496,9,32
chr7:11830827-11832848(),33280,33.28,13,68
chr6:41270925-41273240(),7577,7.577,3,17
chr22:30480879-30482899(),10769,10.769,7,24
chr2:29925052-29927074(),11453,11.453,8,17
chr17:22285370-22287390(),24334,24.334,6,65
chr16:67992116-67994161(),19663,19.663,7,53
chr16:29106392-29108414(),18832,18.832,10,39
chr16:2209588-2211608(),12465,12.465,9,28
chr13:111622590-111624610(),13324,13.324,5,33
chr12:120195848-120197868(),15597,15.597,9,35
chr11:133886479-133888501(),10813,10.813,8,23
chr11:82888551-82890571(),17594,17.594,8,39
chr1:34592491-34594731(),18473,18.473,3,44
chr1:107691726-107693746(),7804,7.804,6,14
chr1:220315735-220317755(),12433,12.433,7,29
chr1:241514288-241516308(),1598,1.598,0,5
chrX:24363423-24365446(),30055,30.055,9,61
chrX:21366236-21368259(),24435,24.435,13,42
chr8:21982555-21984869(),11185,11.185,3,27
chr8:109085662-109087682(),13066,13.066,8,16
chr6:104018050-104020346(),7736,7.736,1,24
chr5:140041917-140043939(),44688,44.688,11,103
chr5:166381508-166383528(),16563,16.563,9,22
chr3:165836390-165838410(),3062,3.062,0,7
chr3:18424131-18426151(),37723,37.723,12,77
chr22_KI270879v1_alt:8289-10309(),39766,39.766,11,82
chr22:27218028-27220052(),4086,4.086,0,22
chr22:23771927-23773947(),39868,39.868,11,80
chr2:38481708-38483728(),15250,15.25,8,24
chr19:41903226-41905260(),15323,15.323,2,28
chr19:46897919-46899941(),21426,21.426,6,50
chr17:19494391-19496412(),21704,21.704,7,45
chr16:4794953-4796973(),16785,16.785,7,35
chr15:90200406-90202678(),31450,31.45,7,83
chr11:93287390-93289413(),16451,16.451,9,28
chr11:116819905-116821931(),11967,11.967,8,33
chr10:5372741-5374761(),9303,9.303,6,27
chr1:53068873-53070895(),20385,20.385,11,40
chr1:22643068-22645090(),16217,16.217,9,36
chr1:153933796-153935816(),18000,18.0,9,36
chrX:153772289-153774334(),11449,11.449,2,29
chr13:41193324-41195369(),19690,19.69,4,58
chr13:41131578-41133599(),19087,19.087,3,52
chr17:45240725-45242770(),19169,19.169,4,59
chrUn_KI270749v1:71441-74048(),33806,33.806,8,92
chr9:65761961-65764196(),26880,26.88,6,84
chr2:91808720-91810765(),35455,35.455,3,94
chr2:91477898-91479918(),27845,27.845,3,75
chr10_KI270824v1_alt:74679-76778(),25753,25.753,5,80
chr10:42176808-42178930(),26875,26.875,7,73
chr9:64773409-64775438(),31446,31.446,7,89
chr2:92042006-92044051(),35619,35.619,4,100
chr5:180089339-180091384(),13740,13.74,2,51
chr5:118973180-118975225(),9630,9.63,3,28
chr2:231711908-231713953(),10992,10.992,3,19
chr12:12110548-12112593(),12943,12.943,3,36
chr12:9238912-9240957(),12851,12.851,3,33
chr6:42977479-42979524(),11383,11.383,2,45
chr18:76490795-76492845(),18565,18.565,2,81
chr9:129413352-129415397(),11742,11.742,2,60
chr1:2044083-2046128(),23297,23.297,3,71
chr19:48992140-48994186(),13718,13.718,1,39
chr6:166627004-166629049(),23524,23.524,6,54
chr6:39886895-39888915(),6775,6.775,2,16
chr7:116670675-116672727(),11219,11.219,2,48
chr4:1229595-1231640(),12142,12.142,1,40
chr9:137216196-137218241(),15108,15.108,1,42
chr17_KI270909v1_alt:221290-223335(),7540,7.54,1,23
chr17_KI270909v1_alt:133254-135299(),8118,8.118,1,27
chr17_KI270857v1_alt:676984-679029(),8017,8.017,1,25
chr17_KI270857v1_alt:625894-627939(),7987,7.987,1,24
chr17_KI270857v1_alt:414039-416084(),8080,8.08,1,27
chr17:36442080-36444125(),8013,8.013,1,23
chr17:36390990-36393035(),7956,7.956,1,24
chr17:36179145-36181190(),7355,7.355,1,25
chr17:41335204-41337235(),1009,1.009,0,6
chr17_KI270857v1_alt:2158467-2160512(),8252,8.252,1,27
chr17_GL383564v2_alt:103025-105056(),980,0.98,0,9
chr17:37919857-37921902(),8183,8.183,1,24
chr1:205630675-205632720(),38332,38.332,4,100
chr11:121721550-121723598(),10247,10.247,1,39
chr19:4007311-4009356(),11562,11.562,1,46
chr6:90412806-90414866(),7752,7.752,1,20
chr1:60889077-60891097(),5386,5.386,2,10
chr2:88169212-88171257(),22463,22.463,4,71
chr8:22164709-22166754(),11251,11.251,2,62
chr5:65624042-65626087(),8641,8.641,1,23
chr5:163503115-163505175(),5970,5.97,3,15
chrX:120930876-120932921(),22406,22.406,6,49
chrX:120935737-120937782(),22636,22.636,6,51
chrX:120940598-120942643(),22248,22.248,6,52
chrX:120945458-120947503(),22747,22.747,6,53
chrX:120984363-120986408(),22521,22.521,7,58
chrX:120979503-120981548(),22722,22.722,7,58
chrX:120974643-120976688(),22370,22.37,6,50
chrX:120969783-120971828(),21990,21.99,6,53
chrX:120964923-120966968(),22072,22.072,6,52
chrX:120960062-120962107(),22507,22.507,6,50
chrX:120955179-120957224(),22688,22.688,6,64
chrX:120950319-120952364(),21669,21.669,6,51
chr1:16519695-16521740(),14136,14.136,3,39
chr3:184512858-184514903(),17517,17.517,4,54
chr3_KI270781v1_alt:18435-20480(),17486,17.486,3,55
chr8:10730927-10732979(),12809,12.809,1,36
chr5:142124269-142126361(),7603,7.603,0,33
chr14_KI270846v1_alt:147032-149077(),26736,26.736,4,63
chr14_KI270846v1_alt:25844-27889(),27706,27.706,4,65
chr14:105679263-105681308(),27698,27.698,4,67
chr14:105558846-105560891(),27877,27.877,5,56
chr22:38352223-38354325(),17766,17.766,4,47
chr1:12062331-12064383(),14983,14.983,1,57
chr6:36677512-36679557(),17647,17.647,5,65
chr20:46030019-46032064(),8566,8.566,1,28
chr2:190606054-190608074(),4429,4.429,1,22
chr5:129043561-129045581(),5253,5.253,1,31
chr11:16611609-16613665(),7558,7.558,0,21
chr19:45496146-45498191(),18563,18.563,2,62
chr15:100543169-100545228(),12994,12.994,2,58
chr20:63831057-63833102(),30884,30.884,5,103
chr5_KI270898v1_alt:118497-120545(),21843,21.843,2,57
chr5_KI270795v1_alt:122262-124310(),22534,22.534,2,64
chr5:177983682-177985730(),22974,22.974,2,62
chr2:6345418-6347629(),1033,1.033,0,5
chr7:23466975-23469020(),13676,13.676,1,31
chr7:128032097-128034117(),9496,9.496,2,36
chr13:50842178-50844223(),14153,14.153,1,56
chr22:38870920-38872965(),23156,23.156,2,97
chr2:241700945-241702990(),36551,36.551,8,95
chr1:182028728-182030775(),14803,14.803,0,54
chr7:137756394-137758422(),5363,5.363,1,12
chr2:127105881-127107926(),27710,27.71,4,81
chr14:100284540-100286585(),28400,28.4,6,65
chr12:105106980-105109025(),22999,22.999,4,68
chr7:28957270-28959320(),23161,23.161,3,68
chr8:140633581-140635641(),14789,14.789,3,49
chr12:95789631-95791676(),30406,30.406,6,85
chr1:77977617-77979662(),11476,11.476,4,35
chr1:151115561-151117581(),5790,5.79,0,29
chr7:95526794-95528847(),7613,7.613,1,24
chr8:11552848-11554893(),13355,13.355,3,37
chr3:87088099-87090144(),16802,16.802,4,36
chrX:52038119-52040142(),13055,13.055,4,34
chr1:43973512-43975557(),20310,20.31,3,60
chr22:41467674-41469719(),13021,13.021,4,45
chr6:39312347-39314392(),21708,21.708,3,56
chr4:186431440-186433485(),10824,10.824,2,29
chr4:186431738-186433783(),11781,11.781,2,30
chr4:186431830-186433875(),10686,10.686,2,32
chr4:186432198-186434243(),12276,12.276,2,29
chr4:186432520-186434565(),11758,11.758,2,30
chr4:186432704-186434749(),11258,11.258,2,34
chr4:186432796-186434841(),11579,11.579,2,31
chr4:186433115-186435160(),11765,11.765,2,32
chr4:186435416-186437461(),7393,7.393,2,22
chr4:186435278-186437323(),8746,8.746,2,33
chr4:186434726-186436771(),11426,11.426,2,36
chr4:186434220-186436265(),12740,12.74,2,30
chr4:186433714-186435759(),11526,11.526,2,35
chr4:186433622-186435667(),11707,11.707,2,31
chr4:186433207-186435252(),11543,11.543,2,32
chr4:186433760-186435897(),11364,11.364,3,31
chr12:6055698-6057743(),14262,14.262,2,51
chr2:42492108-42494153(),33287,33.287,7,100
chr15:25437606-25439651(),33918,33.918,6,96
chr16:70187811-70189856(),11343,11.343,1,62
chr16:74405684-74407729(),11676,11.676,1,61
chr1:206506902-206508947(),27806,27.806,5,76
chr17:56832578-56834623(),34338,34.338,3,80
chr4:15654505-15656550(),25800,25.8,3,86
chr7:156771823-156773844(),12925,12.925,1,34
chr16_KI270853v1_alt:790149-792170(),5041,5.041,2,23
chr16_KI270853v1_alt:297949-299970(),5336,5.336,2,22
chr16:22533126-22535171(),10885,10.885,2,32
chr16:22533252-22535297(),11319,11.319,2,29
chr16:22533378-22535423(),11759,11.759,2,30
chr16:22533618-22535663(),10978,10.978,2,36
chr16:22533848-22535893(),10896,10.896,2,32
chr16:22533974-22536019(),11754,11.754,2,33
chr16:22534100-22536145(),11509,11.509,2,33
chr16:22534226-22536271(),11856,11.856,2,35
chr16:22534352-22536397(),11291,11.291,2,43
chr16:22534617-22536662(),13272,13.272,2,41
chr16:22534743-22536788(),12965,12.965,2,52
chr16:22534869-22536914(),14350,14.35,2,51
chr16:21401754-21403799(),13080,13.08,2,47
chr16:21401880-21403925(),12278,12.278,2,42
chr16:21402006-21404051(),12659,12.659,2,37
chr16:21402132-21404177(),12820,12.82,2,43
chr16:21402258-21404303(),13788,13.788,2,37
chr16:21402523-21404568(),11627,11.627,2,40
chr16:21402649-21404694(),11966,11.966,2,33
chr16:21402775-21404820(),11811,11.811,2,33
chr16:21402901-21404946(),10429,10.429,3,28
chr16:21403131-21405176(),11170,11.17,2,36
chr16:21403258-21405303(),12468,12.468,2,36
chr16:21403621-21405666(),12550,12.55,2,32
chr16:21403747-21405792(),11063,11.063,3,32
chr16:21834188-21836233(),13915,13.915,2,45
chr16:21834314-21836359(),12638,12.638,3,41
chr16:21834440-21836485(),12553,12.553,2,41
chrX:155070475-155072520(),25632,25.632,4,81
chr11:20161027-20163087(),7456,7.456,1,18
chr16:21157872-21159917(),19976,19.976,2,58
chr14:74377504-74379549(),19042,19.042,3,42
chr12:110402164-110404210(),16964,16.964,2,56
chr1:25294629-25296649(),12141,12.141,2,36
chr1:25396714-25398734(),12024,12.024,2,35
chr2:44359881-44361936(),9970,9.97,2,23
chr7:64181746-64183791(),13398,13.398,3,42
chr9:137063766-137065886(),11352,11.352,1,34
chr21:45657273-45659295(),10203,10.203,1,31
chr12:133036129-133038189(),19487,19.487,2,65
chr6:147402400-147404420(),5767,5.767,0,18
chr1:3410371-3412417(),11333,11.333,1,36
chr8:12435168-12437213(),24753,24.753,3,57
chr8:12192895-12194940(),24868,24.868,3,61
chr3:75433936-75435980(),25669,25.669,4,67
chr12:8241770-8243814(),25256,25.256,4,58
chr11:3421322-3423365(),25843,25.843,4,62
chr3:125915754-125917793(),23949,23.949,4,56
chr11:71786667-71788710(),26336,26.336,4,61
chr6:112361462-112363509(),8986,8.986,0,26
chr4:103450569-103452596(),6526,6.526,0,23
chr12:104976768-104978802(),7584,7.584,2,23
chr4:115919917-115921948(),10882,10.882,3,26
chr22:19256762-19258782(),2583,2.583,1,8
chr2:65665688-65667727(),3519,3.519,0,21
chr1:214531407-214533441(),4813,4.813,1,13
chr17:75890015-75892060(),9122,9.122,2,38
chr14:56816195-56818240(),17425,17.425,1,50
chr4:159227169-159229218(),8161,8.161,1,15
chr1:6600622-6602671(),11330,11.33,1,65
chr18:22168682-22170727(),27390,27.39,5,69
chr2:104852906-104854959(),16319,16.319,2,49
chr2:218991999-218994044(),18503,18.503,4,59
chr11:62545686-62547731(),27421,27.421,6,72
chrX:115310799-115312843(),12203,12.203,3,26
chr22:30422353-30424398(),12813,12.813,0,43
chrX:154340290-154342335(),19263,19.263,2,73
chrX:154389814-154391859(),17947,17.947,2,64
chr1:1510640-1512685(),26733,26.733,3,77
chr17:17155217-17157237(),3543,3.543,2,9
chr16:67962783-67964829(),9531,9.531,3,28
chr8:144077842-144079887(),25437,25.437,1,66
chr6:41140029-41142049(),369,0.369,0,3
